dex	species	form	gender	palette	atlas	runtime_strip	scale_class	height_dm	file_sha256	rgba_sha256	runtime_content_width	runtime_content_height	source_document_sha256	source_manifest_sha256	motion_profile
136	Flareon	00	none	normal	assets/pokemon-walksheets-549/dex-136__species-flareon__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-136__species-flareon__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		f3cb3aa6970f4ec2518efd4cd729f745411875cb42bd92d465d5d1e7cc732c0f	4e7ef954d6812ce8a09913865d2c8fbdef1c4887288e3a5c520b777a61ecc068	14	16	a7552f4c6029875e6fb220d2a538a4a1463b55bac4b024a859245b6cc3d57eef	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
136	Flareon	00	none	shiny	assets/pokemon-walksheets-549/dex-136__species-flareon__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-136__species-flareon__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		9d8c24a3e8b75939d28019571036dbcd05ebf9aeb7f3413126fffddf6396a84e	719ce954d53f4aacbcbd395c3c80c2c69d52b04ca1481844956da8f7a63bd757	14	16	207d680f248c9d43a06a30e04a6758cdbe0ae74dbf9f7359d86f98f0fdf21de8	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
137	Porygon	00	none	normal	assets/pokemon-walksheets-549/dex-137__species-porygon__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-137__species-porygon__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		939a386ba08fd8cfcee670e8514d394afd24f85af78d47487dae8f266a6a1603	37f039130e7a292390f276c100bfe633318714c26381bc4ed4543c868b7293d8	15	16	126ab43550e320343b0573e99a9eb650b2192e0c1feb7612e790effb88c5865a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
137	Porygon	00	none	shiny	assets/pokemon-walksheets-549/dex-137__species-porygon__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-137__species-porygon__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		6f8a8377dad5b3ae605df9cf6d06c1a6dc3361d251514f759cb522436cb02a2b	9596d1dc5acb0936b810f23cbc1ceedaf4700ee9bb3d12f442808e9eaab358b3	15	16	22ef65f7e48651460b692fab4c7a026e29c8c93659389e7fd894ab7734823d46	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
138	Omanyte	00	none	normal	assets/pokemon-walksheets-549/dex-138__species-omanyte__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-138__species-omanyte__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		ed9a5cc7d0bd4593bde16b191e33571b7a235749f959bcfff68cf715ad7b38e3	43c78867fbf7cf520e7d4fb3f4bb097f88914faa1932ac02942ab406926c2032	15	16	7914b8e4c5ab0bda77ccb615dc947ab30caec0a0f11cfbc9d54bb6b63a11df02	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	aquatic-paddle-bob-v1
138	Omanyte	00	none	shiny	assets/pokemon-walksheets-549/dex-138__species-omanyte__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-138__species-omanyte__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		b0987107efb176b8bd6b5b9d1305e21f6ebaae6f13535f0853c617f70f863cb0	fb92c457ff05b4c972f5798fc3c0a59b9c1e3a28911fbd80f01e4344e88fc4c0	15	16	495b355cd8651f7f779b913a9c835fe6fd1a240f1424f4aea1b4b4014b6f3b21	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	aquatic-paddle-bob-v1
139	Omastar	00	none	normal	assets/pokemon-walksheets-549/dex-139__species-omastar__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-139__species-omastar__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		c9ef424266d790cf6d8e48eabd7aa9dc00cab8084539e0cb2411f471547ebf8f	441f4cd0d3aa1425bde264046d9bc95bc274c90939c71e95d4121f1c96150899	15	15	612a6863f1ea4e4900bf721a5f3206cbcacc59723a1771e3a145a041ab2d3f46	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	aquatic-paddle-bob-v1
139	Omastar	00	none	shiny	assets/pokemon-walksheets-549/dex-139__species-omastar__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-139__species-omastar__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		dcbe3defe86a5eb91e8e245a51c449003dfc875570ffecf9251756c6d4ec5c7f	fe953faecfec2e061936c7354e07cad9f5cf46f343ebb011a346afea547d11ba	15	15	4fd52222a2a136a3827f91db322c484f5bf1d7d6bd9d9c4c385d87bea6740326	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	aquatic-paddle-bob-v1
140	Kabuto	00	none	normal	assets/pokemon-walksheets-549/dex-140__species-kabuto__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-140__species-kabuto__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		8206bc1774d4b0c0b17692b3f75c293e61d2f3de43b3e3bde8b0f0205b39e35b	7366420b321a17fed042b457723affd246433ffedde48fb9deb13b12db4630f8	15	12	e98c4902b296dcdd623052595f063dd9427f64408677a3fbc04996feef7f244c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-multiped-crawl-v1
140	Kabuto	00	none	shiny	assets/pokemon-walksheets-549/dex-140__species-kabuto__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-140__species-kabuto__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		af9ce45da0046fbd22585573a03b7a20c38648fccb852d4e637021a6fc2bdc47	d02c6e192ddb50166ba960289220bea67258d6f254246a68a89664738518f4b1	15	12	1a6ab5ded939aeac28723d9d60237ac5c584011d5ebae9eb02fcbaeb452979ad	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-multiped-crawl-v1
141	Kabutops	00	none	normal	assets/pokemon-walksheets-549/dex-141__species-kabutops__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-141__species-kabutops__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		12be1fbba6104a0dd21bed308727067a3a91714cd8d96441e8854dcd6d0fecf1	6eddc7cdc9cd1a4faed6bd079aec24ef4de8ce9c140e9acf27ddfcd5e3c2603b	14	16	b85893193e8fcf2e0c8c7ae3387ed2b374b74ba2fb9273367c12a24655780c09	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
141	Kabutops	00	none	shiny	assets/pokemon-walksheets-549/dex-141__species-kabutops__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-141__species-kabutops__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		fc0ee20cbfb6016fe770fd30b3c4ccd72f00daeec415981948ff177263fb6f42	36eca4e845df89ce005b90450ae394d556899369b5ef72cd47584cd50881cbf2	14	16	44f22ff62b03288022cdbc4edb8abc8e443dc9156e8cd34dbbb803c08497d822	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
142	Aerodactyl	00	none	normal	assets/pokemon-walksheets-549/dex-142__species-aerodactyl__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-142__species-aerodactyl__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		0607e7d5ee71a6b2043266b25e916b461d7f152c01d03bddde9bbc2e860883d0	5ada6c9c8891ff629fa77187052122986f7ccd6f6823f0d95c93b31925c2f0e7	15	14	e071f4b2dae9f2a95968ae2b8b1abbdba0d017f04bdbccb51c26b2ee66aa36b3	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
142	Aerodactyl	00	none	shiny	assets/pokemon-walksheets-549/dex-142__species-aerodactyl__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-142__species-aerodactyl__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		c6ac03b37c79ecf3a6f617a1077176f2aa4e5570ca6b87508bef76a98f7d873d	dc40425a9bf83fea9584fc36ba1af67a5f389ca3ab378f58607f5cfc0382a070	15	14	76ac72c9b24aefc6b9e0ee828c90e9b88aa2cbc009338b256e489029ea3d21d7	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
143	Snorlax	00	none	normal	assets/pokemon-walksheets-549/dex-143__species-snorlax__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-143__species-snorlax__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		e410aae6645872ed8676290b8ed3d5379a05cd71c0e74f27cbedc2f3868b8280	8a49a40c5a95ad054df21fefda4deef23d94b966717e62d26fe8c0be5e9505d0	15	16	0a4190635e18fe72cf79a48e5d73801931f86e1e223869f1f70434e143c29275	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
143	Snorlax	00	none	shiny	assets/pokemon-walksheets-549/dex-143__species-snorlax__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-143__species-snorlax__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		7ada91b06771747d906c6d5b4451edd8e749dc812d71630cf23740dd3e4f254d	aa81e919c287cceb7fb321e10bbc6711c4890c5b4d0fa44f8c8e3900a83651c8	15	16	e668baf5547b3d4b6b892c15264a9fb4bf2c551853351a9f80d94d6922bddd18	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
144	Articuno	00	none	normal	assets/pokemon-walksheets-549/dex-144__species-articuno__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-144__species-articuno__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		dd2340a735c231f619bef5b7581df15f6200fbbbb742f38d805e3ffa59790d14	0e861f8a90a90fd0ce82681243d0e7e8f77e178885fcc10ee9db890465c5a5fe	15	16	8a8e14789f9c463ef978b09ab2c7f6d04e6ea5dcf1440eacdde13c7242c284d3	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
144	Articuno	00	none	shiny	assets/pokemon-walksheets-549/dex-144__species-articuno__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-144__species-articuno__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		7a5e4e8b99d766cd68bb7c2d9150b9ea1b6607089045d207ef1ed4fdd04ad108	a67c33501693f26960037627b6641874c411bcb8d94e78fdc779b023513f06e2	15	16	4a1d63d26d4493d4d367abdeefb894267b74c7fe93f080df13d878572bb854ff	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
145	Zapdos	00	none	normal	assets/pokemon-walksheets-549/dex-145__species-zapdos__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-145__species-zapdos__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		6995b9def01c97975d9591d98a7420d62eb8d4ff272253c813c09ea8e3764d58	d21e4ab03bb17c3a2cf0ac1b584109d47ca6e6b6441ac35ba14279f441f6dffa	15	16	6ea9a32dbd027623b42e1ca03d8062b0c4a73b2b998449edb81f36da93c94588	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
145	Zapdos	00	none	shiny	assets/pokemon-walksheets-549/dex-145__species-zapdos__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-145__species-zapdos__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		edeef403229a6f046d631e4c64e0535762bbe4893f96b8678b53781eb630ff31	910f06a447d91989ae69d25d19572d689cc1fca6e2648fe74d238a46ab692c56	15	16	435b19c98534674da3d2d225ff21d67e3064c0396360177c3db8a23a9a16f63d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
146	Moltres	00	none	normal	assets/pokemon-walksheets-549/dex-146__species-moltres__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-146__species-moltres__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		545fba417b8f725ebe61684392c167a403fce8f9e1bef674fa0d9477e792ec9c	4af3dbdf2076b13fbb54f540f877ae51738c293b19a57e99acfc9cc7e4886828	15	16	d58ac552f9f99029fb0c3187fcccaa2fca70c2c6684be956529150afb1cfe03c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
146	Moltres	00	none	shiny	assets/pokemon-walksheets-549/dex-146__species-moltres__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-146__species-moltres__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		834bbc41409b2fb8e7adc635ab3a794b53ebe4761974621951243365aa2c543b	ab0885fca712ed20a8fc587a01a6d696b2b5f271fc4b70e4c19f60863e54f6ba	15	16	76050d73a2af845108155caa896f352b0880840951af3a7da88ac6225fdebb65	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
147	Dratini	00	none	normal	assets/pokemon-walksheets-549/dex-147__species-dratini__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-147__species-dratini__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		8b09bec08e157332cf7c77a8d3b01c96d966726375761b6f5ec7a42162b3cb97	ea1f3222aa9984fa5b3d9ff88ec6f531c1e1e5d48544c13b9753140a67ff6b4c	15	16	a819146b6a36c3e52e817350165e8e9e3a19e0754905044d7883fb37b8387b8b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-serpentine-wave-v1
147	Dratini	00	none	shiny	assets/pokemon-walksheets-549/dex-147__species-dratini__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-147__species-dratini__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		7b82984e70d39cf0f2818ea950dc16cb3b51fb4ce4b5dee7558c6492e95961f5	590e41446937a6072e7b0e13050325813fa5c045e23de23defdc401fb4e3a3c4	15	16	3e1033f47e17493da7a0f0fe8a2cd809b524b34a455d5e4159b54d106f2f0fce	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-serpentine-wave-v1
148	Dragonair	00	none	normal	assets/pokemon-walksheets-549/dex-148__species-dragonair__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-148__species-dragonair__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		a44feb7e3fd9764faab4c0a6a0d140aa4b76d8226ea35ef94ce13ac748e5d259	ef795b4856483239836cf99cbb140a80e589c25d78965a01617b9a58ab82cc57	15	16	4a447183e2be5651a32d062154e74b914389bcea1d75fef77561da30c92e06d7	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-serpentine-wave-v1
148	Dragonair	00	none	shiny	assets/pokemon-walksheets-549/dex-148__species-dragonair__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-148__species-dragonair__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		dedb61713081beb4cc23edcee958c6f8531e506e1d2cd0da982d78741e902849	5753b5a412858a4b813089a0312cd3d260245ff020fd268332f09ec3b971786d	15	16	46923379e5db62a6b8b546270abf7b7264a183c102fa77c511fc1d40dda830b9	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-serpentine-wave-v1
149	Dragonite	00	none	normal	assets/pokemon-walksheets-549/dex-149__species-dragonite__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-149__species-dragonite__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		ecc6f338fcc8ce8fc12cf99f9bfae14b0e18de507877cb60340d3e5ad654e18a	af2e7ef5d785ba40c62b9a0889ca0d6107cd980d92362f3938405263e79e3c8f	15	16	63812f6e72734db8ee90091c4db1af4bb54c2c3361b49db47ccb6b7c704a3d9e	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
149	Dragonite	00	none	shiny	assets/pokemon-walksheets-549/dex-149__species-dragonite__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-149__species-dragonite__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		d465555e073819fb2bb819fda518c71013495a18332f7138899a489c9d9c7ecc	b6e434bc693e55934011f4299b94c88df95efff75e9467381a4fa838d3ba6575	15	16	c572e646dcd4d2a86c25c391ae7c8fb29a3fcfda73a3d28a4aa947cffcc1589f	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
150	Mewtwo	00	none	normal	assets/pokemon-walksheets-549/dex-150__species-mewtwo__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-150__species-mewtwo__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		43a3609fda250a743a4041186ebe7e17b3efe82a3fa2ad88218933ad2e977e83	917169bcc5bb87f19c83d6b8d0e4846df2a86a4e0e9ecc29aece3333e2193604	15	16	1efbcc03f7421b3909060f5c9752015072e11b3b9e1b050ed486ed6630e44773	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
150	Mewtwo	00	none	shiny	assets/pokemon-walksheets-549/dex-150__species-mewtwo__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-150__species-mewtwo__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		44936b84edf2db38287470f59b73582237e7a8a49d141e616558a7c4eeac8360	bed7f852bc67d7c699bb3a54b8b3446e50e0446f00e4711c14856e1f208abe0f	15	16	27eb9c5701b1d22f74deea96aa61746541ef71824cd28c94ac03085754fcf9ce	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
151	Mew	00	none	normal	assets/pokemon-walksheets-549/dex-151__species-mew__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-151__species-mew__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		53d5ec50b35ff3501ca45bb8885800965800a60a073cd525c73766f9e7c48e99	42efe3ba64b7ef365a55a54fdb33bcec653c7de5c48a492a2d691f50d421509e	14	16	0a4e108ca49efbd7dac6abf18636e6417eaf9e4f13d6ca39fb278af0c8aa91d1	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
151	Mew	00	none	shiny	assets/pokemon-walksheets-549/dex-151__species-mew__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-151__species-mew__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		0b0b0084005b854d006408bc131b9b24e2d2e5fff31773ccf82dd0771bbc55e3	77fa14baf6719b144238d1121f4b00984d384c73df755043af466d4f39ebd46c	14	16	b7fe4be3773bc3f57c1c4844630553075737cffb95a4030987d8ab3a8b3e195a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
152	Chikorita	00	none	shiny	assets/pokemon-walksheets-549/dex-152__species-chikorita__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-152__species-chikorita__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		33d5ac3d322a59380fc2b137f7656f5f745c0d87f6c3604be7e5bf58eed0c53f	0869a72682980e4f677caa4f1f6fa0910c4a28258f23ae5a88ecb832cee3b3d4	15	16	6c8e35e194bb59e5c26d9d427edf92160f02492588a41735afe710e6af46d8c0	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
153	Bayleef	00	none	shiny	assets/pokemon-walksheets-549/dex-153__species-bayleef__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-153__species-bayleef__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		48f3fd92b110e48cc24e5d2c0ab420b763f2398d919e33981ba61269ed8881f3	b52ecf6b6b0b58759942f7d423d8f4629509df784968c636ad9722ed1fa91c5f	14	16	0ae75b0efb0d841bdf7ec531c0aaebcc1b137cdbbc595cc84c9810ab97e2454d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
154	Meganium	00	none	shiny	assets/pokemon-walksheets-549/dex-154__species-meganium__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-154__species-meganium__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		d6f31ff7c8bf0755385e23e3cd4260d44a3b619b8e857487fb3e205457dd8422	4cd38e606a36cfb5d39caec94a779d998127a7d17f486c4bcf14f018c571f194	15	16	671e34a4c49d29cdea51e136a242a36ffc0aa692630c4e3661bf304c207501f3	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-heavy-v1
155	Cyndaquil	00	none	shiny	assets/pokemon-walksheets-549/dex-155__species-cyndaquil__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-155__species-cyndaquil__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		83fc1d1997f17f12c7c388c4bd705502f08da0de3ab2b47e52a55db6d6d92862	14bb9ce2876baf4477acabcac8e14754e048983c3c60f4f8f6e6dbc69f9dda45	15	16	d7dee0c540a398cd381fde9b39152b7cf8de1664e4f1ca0b981c42645fd13ad5	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
156	Quilava	00	none	shiny	assets/pokemon-walksheets-549/dex-156__species-quilava__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-156__species-quilava__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		af307b2646f56acc4356be5adb6bbb34d83d07eb91121186913884d7f3e20904	cdbc2eb8ec1071104d9a1284efa01b0c9e7cff4858d71dba83c0debc54d7b7f3	15	16	8aa9a41c5130cea5445c3a0a17edefe8da9a6155d0c8fdc12ae012ed472c80bd	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
157	Typhlosion	00	none	shiny	assets/pokemon-walksheets-549/dex-157__species-typhlosion__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-157__species-typhlosion__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		8c588be048c42c17e462273eba950b32c555b424fce245a9f2c93d9992e7deee	fd6153a1927f14a88db5c794e719b89b972153cf12aa7006aeead633814f604b	15	16	74f27dd707fa50d9afe990b725db2b39f16961d2945bf81c5ed8d572740e58d3	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
158	Totodile	00	none	shiny	assets/pokemon-walksheets-549/dex-158__species-totodile__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-158__species-totodile__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		2bfb73765cb5a0942d710f3f6966ba0280a8912e064fc8e109080a44d71aa2cd	24c28193e87876590ee70e4d532d41c9a9c35e7079edd671a785e60fca505be0	15	16	e13cf358cebcca176cb1b99867ddfb2ef34c95233d5dd25d607ef9bd398e2a8a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
